generation,fitness,center_control.opening,center_control.midgame,center_control.endgame,check.opening,check.midgame,check.endgame,king_front_pawns.opening,king_front_pawns.midgame,king_front_pawns.endgame,material.opening,material.midgame,material.endgame,mobility.opening,mobility.midgame,mobility.endgame,pawn_devel.opening,pawn_devel.midgame,pawn_devel.endgame,positioning.opening,positioning.midgame,positioning.endgame,positions.king,positions.queen,positions.rook,positions.bishop,positions.knight,positions.pawn,protected_pieces.opening,protected_pieces.midgame,protected_pieces.endgame,values.king,values.queen,values.rook,values.bishop,values.knight,values.pawn,vulnerability.opening,vulnerability.midgame,vulnerability.endgame
156,0.682246,329.250488,161.158813,147.214050,589.273804,739.210449,294.651642,277.734375,1855.725586,415.636932,305.160645,0.264507,1264.958252,105.985443,19575.537109,1024.864014,803.092896,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
156,0.682206,329.250488,161.158813,147.214050,589.273804,739.210449,294.651642,277.734375,1855.725586,415.636932,305.160645,0.264507,1264.958252,160.075104,19454.443359,1024.864014,575.249512,1.422119,1586.704346,886.837585,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
156,0.682186,329.250488,172.212585,147.214050,101.272949,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19179.847656,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,9684.816406,6184.779785,2083.186523,2017.714600,69.289246,709.015991,0.151626,13.378265
156,0.682166,329.250488,172.212585,147.214050,589.273804,838.585205,294.651642,277.734375,1784.482422,143.690582,301.925049,0.264507,1264.958252,545.994507,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,49.821098,0.151626,13.378265
156,0.682156,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
156,0.682156,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
156,0.682156,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
156,0.682156,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
156,0.682156,329.250488,161.158813,147.214050,101.272949,739.210449,294.651642,277.734375,1855.725586,493.731781,305.160645,0.264507,1264.958252,160.075104,19318.482422,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,220.034058,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
156,0.682156,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
156,0.682156,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
156,0.682156,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
156,0.682156,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,553.978027,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
156,0.682156,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
156,0.682156,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
156,0.682156,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,277.734375,1784.482422,143.690582,137.983826,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,412.141235,547.277649,723.667847,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
156,0.682156,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
156,0.682156,329.250488,172.212585,147.214050,396.781799,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,127.290131,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,547.277649,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
156,0.682156,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,277.734375,1784.482422,143.690582,137.983826,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
156,0.682156,329.250488,172.212585,147.214050,589.273804,739.210449,294.651642,277.734375,1784.482422,143.690582,305.160645,0.264507,1264.958252,160.075104,19141.353516,1024.864014,575.249512,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,54.321709,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6184.779785,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
157,0.682256,586.260437,161.158813,147.214050,589.273804,739.210449,294.651642,277.734375,1855.725586,415.636932,305.160645,0.264507,1264.958252,105.985443,19575.537109,1024.864014,803.092896,1.422119,1616.085815,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
157,0.682246,329.250488,161.158813,147.214050,589.273804,739.210449,294.651642,277.734375,1855.725586,415.636932,305.160645,0.264507,1264.958252,105.985443,19575.537109,1024.864014,803.092896,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
157,0.682246,329.250488,161.158813,147.214050,589.273804,739.210449,294.651642,277.734375,1855.725586,358.865814,305.160645,0.264507,1264.958252,105.985443,19575.537109,1024.864014,803.092896,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
157,0.682246,329.250488,161.158813,147.214050,589.273804,739.210449,294.651642,277.734375,1855.725586,415.636932,305.160645,0.264507,1264.958252,105.985443,19575.537109,1024.864014,803.092896,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
157,0.682246,329.250488,161.158813,147.214050,589.273804,739.210449,294.651642,277.734375,1855.725586,415.636932,305.160645,0.264507,1264.958252,105.985443,19575.537109,1024.864014,803.092896,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
157,0.682246,329.250488,161.158813,147.214050,589.273804,739.210449,294.651642,277.734375,1855.725586,415.636932,305.160645,0.264507,1264.958252,105.985443,19575.537109,1024.864014,803.092896,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
157,0.682246,329.250488,161.158813,147.214050,589.273804,739.210449,294.651642,277.734375,1855.725586,415.636932,305.160645,0.264507,1264.958252,105.985443,19575.537109,1024.864014,803.092896,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,677.194763,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
157,0.682216,329.250488,161.158813,147.214050,589.273804,739.210449,294.651642,277.734375,1855.725586,75.781586,305.160645,0.264507,1264.958252,160.075104,19454.443359,1024.864014,575.249512,1.422119,1586.704346,886.837585,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
157,0.682206,142.916687,161.158813,147.214050,810.698120,739.210449,294.651642,277.734375,1855.725586,415.636932,740.804321,0.264507,1264.958252,160.075104,19454.443359,1024.864014,575.249512,1.422119,1586.704346,886.837585,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,312.052795,0.151626,13.378265
157,0.682206,329.250488,161.158813,147.214050,589.273804,739.210449,294.651642,277.734375,1855.725586,493.731781,305.160645,0.264507,1264.958252,160.075104,19454.443359,1024.864014,575.249512,1.422119,1586.704346,886.837585,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
157,0.682206,329.250488,161.158813,147.214050,589.273804,739.210449,294.651642,277.734375,1855.725586,415.636932,305.160645,0.264507,1264.958252,160.075104,19454.443359,1024.864014,575.249512,1.422119,1586.704346,535.981384,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,528.403198,830.820129,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
157,0.682206,329.250488,161.158813,147.214050,589.273804,739.210449,294.651642,641.446899,1855.725586,415.636932,305.160645,0.264507,1264.958252,160.075104,19454.443359,1024.864014,575.249512,1.422119,1586.704346,886.837585,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,843.440063,0.151626,13.378265
157,0.682206,329.250488,161.158813,147.214050,589.273804,739.210449,246.612335,277.734375,1855.725586,415.636932,305.160645,0.264507,1264.958252,160.075104,19454.443359,1024.864014,575.249512,1.422119,1586.704346,886.837585,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
157,0.682206,329.250488,161.158813,147.214050,589.273804,739.210449,149.911896,277.734375,1855.725586,415.636932,305.160645,0.264507,1264.958252,160.075104,19454.443359,1024.864014,801.324829,1.422119,1586.704346,886.837585,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
157,0.682206,329.250488,161.158813,147.214050,589.273804,739.210449,294.651642,277.734375,1855.725586,415.636932,305.160645,0.264507,1264.958252,364.750977,19454.443359,1024.864014,575.249512,1.422119,1586.704346,886.837585,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
157,0.682206,329.250488,161.158813,147.214050,589.273804,739.210449,294.651642,277.734375,1855.725586,415.636932,305.160645,0.264507,1264.958252,160.075104,19454.443359,1024.864014,575.249512,1.422119,1586.704346,886.837585,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
157,0.682206,329.250488,161.158813,147.214050,589.273804,739.210449,294.651642,277.734375,1855.725586,415.636932,305.160645,0.264507,1264.958252,160.075104,19454.443359,1024.864014,575.249512,1.422119,1586.704346,886.837585,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
157,0.682206,329.250488,161.158813,147.214050,753.590210,739.210449,294.651642,277.734375,1855.725586,415.636932,305.160645,0.264507,1264.958252,105.985443,19658.583984,1024.864014,803.092896,1.422119,1586.704346,1311.095581,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,403.846313,363.301178,910.924805,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
157,0.682206,329.250488,161.158813,147.214050,589.273804,739.210449,294.651642,277.734375,1855.725586,415.636932,305.160645,0.264507,1264.958252,160.075104,19454.443359,1024.864014,575.249512,1.422119,1586.704346,886.837585,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
157,0.682206,329.250488,161.158813,147.214050,589.273804,739.210449,294.651642,277.734375,1855.725586,415.636932,305.160645,0.264507,1264.958252,160.075104,19454.443359,1024.864014,575.249512,1.422119,1586.704346,886.837585,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
158,0.682256,329.250488,161.158813,147.214050,589.273804,739.210449,294.651642,277.734375,1855.725586,415.636932,305.160645,0.264507,1264.958252,105.985443,19575.537109,1024.864014,803.092896,1.422119,1616.085815,886.837585,0.669816,19.868866,2.565273,2.586296,3.345390,9.758125,2.367783,3.347683,590.852600,363.301178,518.665527,420.950378,10078.757812,6079.783203,2083.186523,2017.714600,69.289246,367.644226,0.151626,13.378265
